user_name,date,time,session_nr,loop_nr,presented_sequence,recalled_sequence,outcome,mistakes_in_a_row,recall_time_in_s,sound_model,digit_length,session_time,time_between_digits,memory_method,tiredness,physical_activity,mental_state,motivation,location,session_mode,feedback
wobbler,26/11/2023,12:04:27,11,11,9153968829,,incorrect,1,137.6540629863739,1,10,00:05:48,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,23:25:29,11,12,3394561806,/usr/local/bin/python3 /Users/wobblertalviku/Downloads/Digit_Span_Trainer-main/digit_span.py,incorrect,2,127243.64513111116,1,10,11:26:46,0.0,10,5,0,6,6,10,2,
wobbler,27/11/2023,23:26:34,12,1,579469,679469,incorrect,1,3.2315289974212646,1,6,00:00:16,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:51:50,12,2,600509,600509,correct,0,13.44709300994873,1,6,00:25:32,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:52:16,12,3,6637967,6637967,correct,0,10.815032958984377,1,7,00:25:58,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:52:49,12,4,14000815,14000815,correct,0,12.292351961135864,1,8,00:26:28,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:53:28,12,5,496831748,,incorrect,1,19.75033402442932,1,9,00:27:10,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:54:16,12,6,516770445,,incorrect,2,27.956355810165405,1,9,00:27:58,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:54:49,12,7,4652449,04652409,incorrect,3,14.720513820648192,1,8,00:28:30,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:55:09,12,8,7782791,,incorrect,4,3.7593610286712646,1,7,00:28:50,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:55:54,12,9,973050,973050,correct,0,4.439615964889526,1,6,00:29:36,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:56:37,12,10,9543873,,incorrect,1,27.80096697807312,1,7,00:30:19,1.0,10,7,90,7,6,8,1,
wobbler,27/11/2023,23:56:58,12,11,4129420,4129420,correct,0,5.357999086380005,1,7,00:30:40,1.0,10,7,90,7,6,8,1,
